3.34	-2.62283E-4	5.98967E-7	-8.77267E-4
3.35	-2.51097E-4	4.55341E-5	-7.26331E-4
3.36	-2.25427E-4	9.2406E-5	-5.57181E-4
3.37	-1.83909E-4	1.383E-4	-3.75436E-4
3.38	-1.2689E-4	1.79988E-4	-1.86787E-4
3.39	-5.68268E-5	2.14192E-4	2.92484E-6
3.4	2.17554E-5	2.37976E-4	1.87677E-4
3.41	1.02773E-4	2.49162E-4	3.61452E-4
3.42	1.79458E-4	2.46699E-4	5.18627E-4
3.43	2.45359E-4	2.30871E-4	6.54393E-4
3.44	2.95211E-4	2.03263E-4	7.65103E-4
3.45	3.25512E-4	1.66508E-4	8.4851E-4
3.46	3.34713E-4	1.23943E-4	9.03727E-4
3.47	3.23059E-4	7.92676E-5	9.30791E-4
3.48	2.92238E-4	3.6201E-5	9.30073E-4
3.49	2.45039E-4	-1.79283E-6	9.01903E-4
3.5	1.85116E-4	-3.16871E-5	8.46535E-4
3.51	1.16817E-4	-5.10148E-5	7.64376E-4
3.52	4.50531E-5	-5.79975E-5	6.56327E-4
3.53	-2.48586E-5	-5.16871E-5	5.24146E-4
3.54	-8.74588E-5	-3.20944E-5	3.70712E-4
3.55	-1.37536E-4	-2.58548E-7	2.00127E-4
3.56	-1.70586E-4	4.17729E-5	1.75782E-5
3.57	-1.83268E-4	9.10418E-5	-1.70966E-4
3.58	-1.73777E-4	1.43843E-4	-3.59139E-4
3.59	-1.4207E-4	1.95951E-4	-5.40564E-4
3.6	-8.99142E-5	2.429E-4	-7.09018E-4
3.61	-2.0735E-5	2.80319E-4	-8.58268E-4
3.62	6.07139E-5	3.0437E-4	-9.81891E-4
3.63	1.48786E-4	3.1223E-4	-0.00107341
3.64	2.3746E-4	3.02504E-4	-0.00112671
3.65	3.20919E-4	2.75461E-4	-0.00113653
3.66	3.94123E-4	2.33056E-4	-0.00109894
3.67	4.53209E-4	1.7867E-4	-0.00101217
3.68	4.95692E-4	1.16551E-4	-8.77227E-4
3.69	5.20528E-4	5.112E-5	-6.97841E-4
3.7	5.28031E-4	-1.36078E-5	-4.80093E-4
3.71	5.19601E-4	-7.44023E-5	-2.32116E-4
3.72	4.97364E-4	-1.29048E-4	3.60655E-5
3.73	4.63825E-4	-1.76403E-4	3.12759E-4
3.74	4.21548E-4	-2.16265E-4	5.84965E-4
3.75	3.72849E-4	-2.49101E-4	8.38908E-4
3.76	3.19569E-4	-2.75776E-4	0.0010608
3.77	2.62943E-4	-2.97299E-4	0.00123776
3.78	2.03538E-4	-3.14597E-4	0.00135864
3.79	1.41245E-4	-3.28407E-4	0.00141477
3.8	7.53861E-5	-3.39257E-4	0.00140052
3.81	4.91462E-6	-3.47526E-4	0.00131373
3.82	-7.13105E-5	-3.53532E-4	0.00115595
3.83	-1.54217E-4	-3.57632E-4	9.32494E-4
3.84	-2.44221E-4	-3.60228E-4	6.52489E-4
3.85	-3.41008E-4	-3.61635E-4	3.2866E-4
3.86	-4.4344E-4	-3.61859E-4	-2.33681E-5
3.87	-5.49546E-4	-3.60362E-4	-3.86169E-4
3.88	-6.56565E-4	-3.55905E-4	-7.41724E-4
3.89	-7.60993E-4	-3.46506E-4	-0.00107253
3.9	-8.58618E-4	-3.29563E-4	-0.00136248
3.91	-9.44565E-4	-3.02173E-4	-0.00159752
3.92	-0.00101339	-2.61649E-4	-0.00176613
3.93	-0.00105927	-2.06065E-4	-0.00185966
3.94	-0.00107635	-1.34699E-4	-0.00187273
3.95	-0.00105908	-4.82388E-5	-0.00180364
3.96	-0.00100269	5.12347E-5	-0.00165492
3.97	-9.03503E-4	1.60457E-4	-0.00143364
3.98	-7.59317E-4	2.75245E-4	-0.00115143
3.99	-5.69739E-4	3.9074E-4	-8.23683E-4
4	-3.36548E-4	5.01596E-4	-4.68317E-4
4.01	-6.41206E-5	6.02114E-4	-1.04453E-4
4.02	2.40153E-4	6.8634E-4	2.48686E-4
4.03	5.6564E-4	7.48273E-4	5.72918E-4
4.04	8.98587E-4	7.82324E-4	8.52234E-4
4.05	0.00122269	7.83962E-4	0.00107381
4.06	0.00152016	7.50371E-4	0.00122886
4.07	0.00177319	6.8094E-4	0.00131301
4.08	0.00196559	5.77474E-4	0.00132635
4.09	0.00208416	4.4406E-4	0.00127299
4.1	0.00211978	2.86671E-4	0.00116062
4.11	0.00206798	1.12624E-4	9.99792E-4
4.12	0.00192906	-7.00104E-5	8.02958E-4
4.13	0.0017078	-2.52953E-4	5.83311E-4
4.14	0.00141308	-4.28135E-4	3.53798E-4
4.15	0.00105729	-5.87931E-4	1.26519E-4
4.16	6.55595E-4	-7.25262E-4	-8.75667E-5
4.17	2.25243E-4	-8.33671E-4	-2.78876E-4
4.18	-2.15302E-4	-9.075E-4	-4.39426E-4
4.19	-6.47187E-4	-9.42169E-4	-5.63002E-4
4.2	-0.001052	-9.34538E-4	-6.45261E-4
4.21	-0.00141259	-8.83277E-4	-6.83776E-4
4.22	-0.00171388	-7.89204E-4	-6.78072E-4
4.23	-0.00194355	-6.55489E-4	-6.29729E-4
4.24	-0.00209279	-4.87687E-4	-5.42427E-4
4.25	-0.0021567	-2.93559E-4	-4.21785E-4
4.26	-0.00213459	-8.26592E-5	-2.74921E-4
4.27	-0.00202979	1.34304E-4	-1.09705E-4
4.28	-0.00184932	3.46231E-4	6.61773E-5
4.29	-0.0016031	5.42407E-4	2.46131E-4
4.3	-0.00130316	7.1317E-4	4.25262E-4
4.31	-9.62767E-4	8.50396E-4	6.00504E-4
4.32	-5.95782E-4	9.47738E-4	7.70252E-4
4.33	-2.16107E-4	0.00100071	9.337E-4
4.34	1.62681E-4	0.00100671	0.00109004
4.35	5.27643E-4	9.65116E-4	0.00123775
4.36	8.66811E-4	8.77391E-4	0.00137407
4.37	0.00116953	7.47337E-4	0.00149484
4.38	0.00142676	5.81259E-4	0.00159431
4.39	0.0016312	3.88009E-4	0.0016655
4.4	0.00177733	1.7878E-4	0.00170079
4.41	0.00186124	-3.33306E-5	0.00169254
4.42	0.00188051	-2.34005E-4	0.00163344
4.43	0.00183417	-4.08562E-4	0.00151689
4.44	0.00172305	-5.42842E-4	0.00133769
4.45	0.0015504	-6.24026E-4	0.00109291
4.46	0.00132267	-6.41434E-4	7.82449E-4
4.47	0.00105028	-5.87376E-4	4.09445E-4
4.48	7.48238E-4	-4.57996E-4	-1.9526E-5
4.49	4.36231E-4	-2.53882E-4	-4.94274E-4
4.5	1.38283E-4	1.96834E-5	-0.00100119
4.51	-1.18242E-4	3.5291E-4	-0.00152378
4.52	-3.04086E-4	7.32114E-4	-0.00204335
4.53	-3.89993E-4	0.00114071	-0.00253975
4.54	-3.49047E-4	0.00156042	-0.00299244
4.55	-1.59454E-4	0.00197249	-0.00338181
4.56	1.92404E-4	0.0023587	-0.00369024
4.57	7.09024E-4	0.00270203	-0.00390297
4.58	0.00137949	0.00298686	-0.00400853
4.59	0.0021784	0.00319858	-0.00399927
4.6	0.00306647	0.00332283	-0.00387168
4.61	0.00399291	0.00334462	-0.00362652
4.62	0.00489919	0.00324776	-0.00326877
4.63	0.00572366	0.00301478	-0.0028076
4.64	0.00640606	0.0026274	-0.00225614
4.65	0.00689141	0.00206752	-0.00163106
4.66	0.00713273	0.00131868	-9.51834E-4
4.67	0.00709232	3.68173E-4	-2.39899E-4
4.68	0.006742	-7.90479E-4	4.82426E-4
4.69	0.00606246	-0.0021546	0.0011932
4.7	0.00504241	-0.0037093	0.00187196
4.71	0.00367792	-0.00542476	0.0025006
4.72	0.00197238	-0.00725435	0.00306393
4.73	-6.2806E-5	-0.00913407	0.00354994
4.74	-0.00240675	-0.0109836	0.00394983
4.75	-0.00502712	-0.0127091	0.00425765
4.76	-0.00787807	-0.0142077	0.00446984
4.77	-0.0108982	-0.0153736	0.00458471
4.78	-0.0140096	-0.0161052	0.00460176
4.79	-0.0171173	-0.016313	0.00452101
4.8	-0.0201111	-0.0159266	0.00434254
4.81	-0.0228685	-0.0149019	0.00406645
4.82	-0.0252594	-0.0132254	0.00369318
4.83	-0.0271522	-0.0109174	0.00322409
4.84	-0.0284211	-0.00803205	0.00266242
4.85	-0.028954	-0.00465621	0.00201419
4.86	-0.0286603	-9.05293E-4	0.00128902
4.87	-0.0274792	0.00308176	5.00611E-4
4.88	-0.0253862	0.00714893	-3.32962E-4
4.89	-0.0223985	0.0111305	-0.00118925
